Day,User,Hospital,Score,Rank,User_Preferred_Department,User_Preferred_Parameter,Avg_Waiting_Time,Doctor_Availability,Rating,Distance,Num_Reviews,Reward
2,User_16,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.20220638340379915
2,User_16,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.041149073533031016
2,User_17,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9676449627582824
2,User_17,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.6789343141471034
2,User_17,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.44461845980018344
2,User_17,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.2776866562146707
2,User_17,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.14555245074449472
2,User_18,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8319633226646667
2,User_18,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7744979170576246
2,User_18,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.4795740877118573
2,User_18,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.21199961358359587
2,User_18,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.1345234431203883
2,User_19,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9647964629127824
2,User_20,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.9772288720682185
2,User_24,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8992882601836123
2,User_24,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7502349176528037
2,User_24,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.565766223682419
2,User_24,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.22054177077512196
2,User_24,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.05196060224216739
2,User_25,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9216737920761726
2,User_26,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8846980434918991
2,User_27,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.9281998405512768
2,User_29,Sai Ortho Care Orthopedic Hospital,46.43478571428571,1,Orthopedic,Doctor_Availability,54,1,3.5,11.1,303,0.9240343939731455
2,User_30,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.9477743986125305
2,User_30,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.6532455025317887
2,User_30,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.45849104709041866
2,User_30,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.3145203014429964
2,User_30,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.08981006968406224
2,User_32,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.9848057217114483
2,User_33,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.9688470421588856
2,User_35,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.9910443283330953
2,User_36,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9540135050478811
2,User_37,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.9485385093863743
2,User_37,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.796726041053118
2,User_37,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.5813787851030674
2,User_37,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.3989904060600103
2,User_37,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.09503833581149251
2,User_38,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.9958497460275002
2,User_39,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.8069797540368916
2,User_40,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.8338107358275205
2,User_42,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.9397037240521444
2,User_43,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.8362119219720068
2,User_44,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.8758782288575593
2,User_45,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8695754305620291
2,User_46,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.8348704572809692
2,User_47,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8277665194952321
2,User_47,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.6932722107364971
2,User_47,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.40506057386860855
2,User_47,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.3258559904395649
2,User_47,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.04672836681587054
2,User_48,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.8661367347231772
2,User_48,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.6633022175659893
2,User_48,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.4525510956053546
2,User_48,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.37763899418925295
2,User_48,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.12983611593061595
2,User_49,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.945473681073874
2,User_49,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.6144912775532491
2,User_49,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.47951047887080345
2,User_49,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.2923955954000638
2,User_49,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.10517259228958645
2,User_50,Sai Ortho Care Orthopedic Hospital,46.25442857142857,1,Orthopedic,Distance,54,1,3.5,11.1,303,0.9875877362091194
2,User_52,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9199246591934189
2,User_52,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.6810835769649087
2,User_52,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.5232506824002238
2,User_52,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.38552908626784577
2,User_52,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.10348609297954103
2,User_53,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.8351461185479011
2,User_55,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8851083026009117
2,User_56,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8365823429237355
2,User_57,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8034486551508031
2,User_58,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8072211329669639
2,User_59,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.9164677337040082
2,User_59,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.6196999371631714
2,User_59,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.5512335932423384
2,User_59,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.24560047599352047
2,User_59,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.0009174947074587214
2,User_61,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8750588153478572
2,User_63,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.8088744631564379
2,User_64,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.9997002899439145
2,User_66,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9005258958826683
2,User_67,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.8744294414099928
2,User_68,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.8571308561865802
2,User_69,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.8668258316510202
2,User_71,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.9850203482770433
2,User_71,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.6005069623125365
2,User_71,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.43550502191548207
2,User_71,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.3563319264837069
2,User_71,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.0010183108097950866
2,User_72,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8805944783024603
2,User_73,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.9996369590156999
2,User_74,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9856445155885233
2,User_75,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.8820999615448011
2,User_77,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9634182553257106
2,User_78,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9529100261184942
2,User_79,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.8525878674759042
2,User_82,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.8745983416865404
2,User_85,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.8820300980641307
2,User_87,Dheeraj ENT clinic,175.96114285714287,1,Multi-Specialty,Num_Reviews,32,0,3.8,5.0,438,0.8537073424926097
2,User_87,S V MULTI SPECIALITY HOSPITAL,168.14735714285715,2,Multi-Specialty,Num_Reviews,21,1,3.6,1.9,418,0.7886739416052218
2,User_87,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",166.65507142857143,3,Multi-Specialty,Num_Reviews,52,0,4.2,14.9,415,0.5923409696822988
2,User_87,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,161.35507142857142,4,Multi-Specialty,Num_Reviews,22,1,3.7,2.3,401,0.2608015504013312
2,User_87,Priya Hospitals Orthopaedic Hospital,151.82035714285715,5,Multi-Specialty,Num_Reviews,55,0,3.2,3.3,378,0.03003987930330443
2,User_88,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.9935823702496117
2,User_89,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9862468471775512
2,User_90,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.9975586800770597
2,User_90,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.739956477009589
2,User_90,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.5755990794043429
2,User_90,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.2967680681198597
2,User_90,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.13362874835779268
2,User_91,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.9546751748368562
2,User_92,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.9177968672870108
2,User_94,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9274990483023605
2,User_94,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.6448232925033474
2,User_94,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.44625839916480975
2,User_94,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.2563186971900996
2,User_94,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.04765616119789673
2,User_95,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.9384326112371251
2,User_95,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.6872442923117947
2,User_95,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.49624026867290233
2,User_95,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.24034349331896018
2,User_95,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.0498419044608146
2,User_97,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9087825901978285
2,User_98,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.9783756243001663
2,User_98,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.7224329331635211
2,User_98,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.41298816886076234
2,User_98,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.3961098559135135
2,User_98,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.044678743753833454
2,User_99,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.9148811599367536
2,User_99,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.6634264461065563
2,User_99,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.5046041914100305
2,User_99,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.21457775127623957
2,User_99,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.06211052933394084
2,User_100,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8858350298417239
3,User_1,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8213033607543475
3,User_3,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.8661454738276904
3,User_5,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9439853817383069
3,User_5,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7483667952157014
3,User_5,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.5487442982046318
3,User_5,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.334497888486807
